"id","type","original_language","post_date","published","updated_date","location_name","address1","address2","city","province","postal_code","country","tags","featured","hidden","files","links","photos","videos","audio","latitude","longitude","reviewed_by","reviewed_at","verified","orginal_entry_id","friendly_id","recruitment_method","level_polarization","typical_purposes","facetoface_online_or_both","method_types","public_spectrum","open_limited","number_of_participants","scope_of_influence","participants_interactions","decision_methods","if_voting","facilitators","level_complexity","purpose_method","completeness","collections"
12959,"method","en","2023-12-11 03:40:18.281592",False,"2023-12-11 03:40:18.281592","","","","","","","","{}",False,False,"{}","{}","{""(https://s3.amazonaws.com/participedia.prod/39ecc40e-d62d-4d10-9da5-2d9c08f3ba00.jpeg,https://www.seguranca.pr.gov.br/Noticia/Seguranca-Publica-avanca-com-acoes-dos-Consegs,\""State Secretary for Public Security of Paraná, April 2023\"",\""Participants and city officials during a CONSEG meeting in Brazil.\"")""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,NULL,"stratified","moderate","{}","facetoface","{evaluation,community,deliberative}","collaborate","both","{}","{}","{discussion,informal,express}","{}","{}","no","high","{}",NULL,"{}"
5178,"method","en","2018-02-01 00:00:00",True,"2020-05-19 00:00:00","","","","","","","","{}",False,False,"{}","{""(http://ngolearning.com.au/files/Others/learningseries/WhatisActionLearning.pdf,\""\"",\""\"")""}","{""(https://s3.amazonaws.com/participedia.prod/ad4dab19-ed8f-4fbb-9eb2-ba38337d64cb_alp-africa.jpg,http://tinyurl.com/yxb3cquv,\""\"",\""ALP in Africa\"")"",""(https://s3.amazonaws.com/participedia.prod/d1343c92-d547-438b-bbd8-dbf3d48a080e_action-learning.jpg,\""\"",\""\"",\""\"")""}","{""(https://www.youtube.com/watch?v=bLLiUXaQa5Y,\""\"",\""\"")""}","{}",NULL,NULL,NULL,NULL,False,NULL,"action-learning-and-planning-alp-meetings","","","{}","","{collaborative,community,deliberative}","collaborate","open_to","{}","{neighbourhood,city/town}","{discussion}","{}","{}","yes","","{}","stub","{6495}"
12370,"method","en","2023-03-08 12:42:37.478902",False,"2023-03-08 12:42:37.478902","","","","","","","","{}",False,False,"{}","{}","{}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,NULL,"","","{}","facetoface","{community,collaborative,longterm}","","","{}","{}","{}","{}","{}","","","{}",NULL,"{}"
12591,"method","es","2023-06-13 19:34:06.155897",True,"2023-06-13 19:34:06.155897","","","","","","","","{}",False,False,"{""(https://s3.amazonaws.com/participedia.prod/6d1831a7-e3c9-44ae-8ee9-db679a49d86c,https://enespiraldiseno.blogspot.com/,\""Tania Garcia - Colectivo EnEspiral\"",#ArteQueNosMueve.pdf)""}","{""(https://vocesazuayas.com/mujeres-en-el-arte-textil-encuentros-en-la-diaspora/,\""Tania Garcia Alvarado\"",\""Mujeres en el arte textil, encuentros en la diáspora\"")"",""(https://enespiraldiseno.blogspot.com/,\""EnEspiral - Rosana Corral\"",#ArteQueNosMueve)""}","{""(https://s3.amazonaws.com/participedia.prod/ca74c85f-2104-4960-9f00-b05f84765ac2,\""\"",P.Montaleza,YOLEIMAR.jpg)"",""(https://s3.amazonaws.com/participedia.prod/14e8fda0-ecd2-474e-b807-239f25440989,\""\"",P.Montaleza,MERCEDES.jpg)"",""(https://s3.amazonaws.com/participedia.prod/b01aa4ad-bfcb-40ca-b0d2-2e3232d577a2,\""\"",P.Montaleza,BRICKILLIT.jpg)"",""(https://s3.amazonaws.com/participedia.prod/3e979088-0c6c-4477-9709-1a8b20e686c1,\""\"",P.Montaleza,CAROL.jpg)"",""(https://s3.amazonaws.com/participedia.prod/8efee223-145e-492f-9e64-eb0fdd183929,\""\"",P.Montaleza,DESIRETH.jpg)""}","{""(https://www.facebook.com/100004476428922/videos/186987640190178/,\""Tania Garcia\"",\""Layla - Historia de vida bordada\"")""}","{}",NULL,NULL,NULL,NULL,False,NULL,NULL,"","","{}","facetoface","{research,participatory}","","","{}","{}","{}","{}","{}","","","{}",NULL,"{}"
6000,"method","en","2019-08-07 00:00:00",True,"2019-08-16 19:49:20.691425","","","","","","","","{}",False,False,"{}","{""(https://ppe.mcmaster.ca/our-products/public-patient-engagement-evaluation-tool,\""\"",\""Ontario Public and Patient Engagement Evaluation Tool (PPEET) \"")""}","{""(https://s3.amazonaws.com/participedia.prod/e37fa07b-b677-4d07-816e-057816191037-PPET,https://ppe.mcmaster.ca/our-products/public-patient-engagement-evaluation-tool,\""McMaster University\"",PPET)""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,"726787","captive","low","{}","both","{research,evaluation}","consult","limited","{individuals}","{organization}","{ask,express}","{opinion}","{}","no","moderate","{academic}","stub","{}"
598,"method","en","2012-06-11 00:00:00",True,"2019-08-05 23:40:05.49991","","","","","","","","{}",False,False,"{}","{""(\"" http://www.viewpointlearning.com/our-approaches/choice-dialogue/\"",\""\"",\""\"")""}","{""(https://s3.amazonaws.com/participedia.prod/bd8cbe36-9e2f-4497-9025-51cf753c7c74-Choice-Dialogue,http://www.viewpointlearning.com/wp-content/uploads/2011/04/1.jpg,\""Viewpoint Learning\"",Choice-Dialogue)""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,"choicework-dialoguetm-viewpoint-learning","stratified","polarized","{}","facetoface","{deliberative}","consult","limited","{medium}","{organization,regional}","{discussion}","{opinion,general}","{}","yes","high","{make,make_influence,academic}",NULL,"{}"
6460,"method","en","2020-04-03 00:00:00",True,"2020-04-07 00:00:00","","","","","","","","{}",False,False,"{}","{""(https://medium.com/covid-19-public-sector-resources/covid-19-response-gis-best-practices-in-local-government-33bdfd5a4da6,\""\"",\""\"")"",""(https://covid19canada.maps.arcgis.com/apps/opsdashboard/index.html#/f781ff7d6f6d4a1d925aacef97330d93,\""\"",\""\"")""}","{""(https://s3.amazonaws.com/participedia.prod/a26b22e6-ad01-4701-b6ba-8b7b0e59b082,https://medium.com/covid-19-public-sector-resources/covid-19-response-gis-best-practices-in-local-government-33bdfd5a4da6,\""Canadian Government\"",\""COVID-19 Health Dashboard\"")""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,"68972","","","{}","online","{planning,evaluation}","inform","limited","{large}","{metropolitan}","{no_interaction}","{n/a}","{}","not_applicable","high","{deliver}","stub","{6499}"
6506,"method","en","2020-05-11 00:00:00",True,"2020-05-11 00:00:00","","","","","","","","{}",False,True,"{}","{""(https://participatorymedicine.org/journal/evidence/case-studies/2014/05/22/lessons-learned-from-implementing-a-multi-year-multi-project-public-engagement-initiative-to-better-inform-governmental-public-health-policy-decisions/,\""Roger H. Bernier, PhD, MPH\"",\""Lessons Learned from Implementing a Multi-Year, Multi-Project Public Engagement Initiative to Better Inform Governmental Public Health Policy Decisions\"")"",""(https://participatorymedicine.org/journal/evidence/case-studies/2014/05/22/case-abstracts-of-a-multi-year-multi-project-public-engagement-initiative-to-better-inform-governmental-public-health-policy-decisions/,\""Roger H. Bernier, PhD, MPH and Caitlin Wills-Toker\"",\""Case Abstracts of a Multi-Year, Multi-Project Public Engagement Initiative to Better Inform Governmental Public Health Policy Decisions\"")""}","{""(https://s3.amazonaws.com/participedia.prod/912ec679-ff8a-496c-8f0a-bcca2c88a5e1,\""\"",\""\"",PEPPPI-photo1.png)"",""(https://s3.amazonaws.com/participedia.prod/ed1a91e4-19df-465a-abbc-0aecf7963c6e,\""\"",\""\"",PEPPPI-photo3.png)""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,NULL,"","polarized","{}","facetoface","{deliberative}","","limited","{}","{national}","{discussion}","{}","{}","yes","very_high","{}","","{}"
4733,"method","en","2017-01-09 00:00:00",True,"2020-03-15 00:00:00","","","","","","","","{}",False,False,"{}","{""(https://www.forbes.com/sites/chancebarnett/2015/06/09/trends-show-crowdfunding-to-surpass-vc-in-2016/#5de5c3cc4547,\""Chance Barnett\"",\""Trends Show Crowdfunding To Surpass VC In 2016\"")""}","{""(https://s3.amazonaws.com/participedia.prod/ccaca7a9-b560-490d-a9af-3b8ef04dc919_CROWDFUNDING.jpg,http://bit.ly/2WjdZD2,E27,Crowdfunding)""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,"crowdfunding","","not","{}","online","{}","not","open","{no_limit}","{multinational,no_geo}","{express}","{n/a}","{}","no","low","{deliver,make_influence,make}","complete","{}"
4582,"method","en","2016-09-21 00:00:00",True,"2020-08-09 00:00:00","","","","","","","","{}",False,False,"{}","{""(https://www.beyondintractability.org/essay/empathic_listening,\""\"",\""Beyond Intractability - Empathic Listening\"")"",""(http://learninginaction.com/PDF/ELSR.pdf,\""Lawrence J. Bookbinder, PhD\"",\""Learning in Action - Empathy, Listening Skills & Relationships\"")""}","{""(https://s3.amazonaws.com/participedia.prod/f0ccda34-275b-454a-b391-4af1fb90496c_GroupConversation.jpg,https://goo.gl/fuVnDz,PeopleImages/iStock,\""Empathetic Listening\"")""}","{""(https://www.youtube.com/watch?v=ALIvGIjCBRY,\""PMSL Training\"",\""Empathy - ENGLISH / Empathetic Listening\"")""}","{}",NULL,NULL,NULL,NULL,False,NULL,"empathetic-listening","","polarized","{}","facetoface","{deliberative}","not","","{}","{organization}","{discussion}","{}","{}","yes","moderate","{develop}","complete","{}"
5180,"method","en","2018-02-01 00:00:00",True,"2020-05-14 00:00:00","","","","","","","","{}",False,False,"{}","{""(\""https://participedia.xyz/case/5176 \"",\""\"",\""\"")""}","{""(https://s3.amazonaws.com/participedia.prod/5f3492bb-3572-4374-b4ba-5a8512ee21ac_dialogue-forum-cameroon.jpg,\""\"",\""\"",\""\"")""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,"have-your-say-dialogue-forums","","","{}","","{}","","","{}","{}","{}","{}","{}","no","","{}","stub","{6495}"
13078,"method","fr","2024-01-25 12:31:41.250362",False,"2024-01-25 12:31:41.250362","","","","","","","","{}",False,False,"{}","{}","{}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,NULL,"","","{}","","{}","","","{}","{}","{}","{}","{}","","","{}",NULL,"{}"
13079,"method","en","2024-01-25 23:44:20.879069",False,"2024-01-25 23:44:20.879069","","","","","","","","{}",False,False,"{}","{}","{}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,NULL,"","","{}","","{collaborative,community}","collaborate","open_to","{}","{}","{}","{}","{}","","","{}",NULL,"{}"
4885,"method","en","2017-04-17 00:00:00",True,"2020-08-31 00:00:00","","","","","","","","{}",False,False,"{}","{""(https://patents.google.com/patent/US5226177A/en,\""\"",\""Patent for Real-time wireless audience response system\"")"",""(https://www.tandfonline.com/doi/abs/10.1080/01421590050006179,\""Lorraine J. Robertson\"",\""Lorraine J. Robertson (2000) Twelve tips for using a computerised interactive audience response system\"")""}","{""(\""https://s3.amazonaws.com/participedia.prod/c6d39468-263e-454e-bb8b-8fa9ed35cf73-Digivote Interact KeyPad in use as a polling system for presentations at an AGM\"",https://www.bramshaw.com.au/pics/VoteWorks/DVIntFem-AGM-Keypad-840x404.png,\""Bramshaw ICS Conference Communications\"",\""Digivote Interact KeyPad in use as a polling system for presentations at an AGM\"")""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,"audience-response-systems-ars","","polarized","{}","facetoface","{}","","open","{medium,large}","{}","{express}","{opinion,voting}","{preferential}","yes","","{}","complete","{}"
7167,"method","en","2020-11-26 00:00:00",True,"2021-01-28 00:00:00","","","","","","","","{}",False,False,"{}","{""(http://portaldosconselhos.curitiba.pr.gov.br/,http://imap.curitiba.pr.gov.br/,\""Portal dos Conselhos-Web Portal of Municipal Councils\"")""}","{""(https://s3.amazonaws.com/participedia.prod/7a6e071d-5d72-4514-8ae8-60b73165c592,http://portaldosconselhos.curitiba.pr.gov.br/,http://portaldosconselhos.curitiba.pr.gov.br/,\""Curitiba, Brazil.\"")""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,"portal-dos-conselhos-web-portal-for-municipal-policy-councils-in-curitiba-brazil","","","{}","facetoface","{evaluation}","","open","{no_limit}","{city/town}","{}","{n/a}","{}","no","","{}","stub","{}"
4588,"method","en","2016-09-22 00:00:00",True,"2020-08-10 00:00:00","","","","","","","","{}",False,False,"{}","{""(http://www.debonothinkingsystems.com/tools/6hats.htm,\""\"",\""de Bono Thinking Systems - Six Thinking Hats®\"")"",""(https://www.debonogroup.com/services/core-programs/six-thinking-hats/,\""\"",\""the de Bono Group - Six Thinking Hats®\"")"",""(https://www.scirp.org/html/12-6302477_54681.htm,\""Charles Kivunja\"",\""Journal Article - Using De Bono’s Six Thinking Hats Model to Teach Critical Thinking and Problem Solving Skills Essential for Success in the 21st Century Economy\"")"",""(https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2899612,\""P. S. Aithal,  P. M. Kumar, and V. Shailashree\"",\""Journal Article - Factors & Elemental Analysis of Six Thinking Hats Technique Using ABCD Framework\"")"",""(https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3015332,\""P. S. Aithal and P. M. Kumar\"",\""Journal Article - Ideal Analysis for Decision Making in Critical Situations Through Six Thinking Hats Method\"")"",""(https://www.sciencedirect.com/science/article/pii/S1871187117301803?casa_token=9-z7SshkgcwAAAAA:rNFEgA8ugibEe3mPRXJrWCBG2y2rUhjCyyZ9SK-c9s6P4Jtthp6LIyIcBcj0Urt0f8XkaGaWdDU,\""Öznur Göçmena and Hamit Coşkunb\"",\""Journal Article - The effects of the six thinking hats and speed on creativity in brainstorming\"")"",""(https://journals.sagepub.com/doi/full/10.1177/2322093716678316?casa_token=_8kJINj4G-IAAAAA%3A5DqD1l-CGCbumrAgMm2MM6GJfwooRGXyPOa5tgh1njqTKD5FMwUEsp3zBG3iyTT-a2RlIYz2E2C06w,\""Smruti Patre\"",\""Journal Article - Six Thinking Hats Approach to HR Analytics\"")""}","{""(https://s3.amazonaws.com/participedia.prod/292ebd0c-3012-4e54-86d9-472e4772d7e0,https://ozjoe.com/wp-content/uploads/2019/02/Ian-_-Ozjoe.com_.png,Ian/Ozjoe.com,\""De Bono's Six Thinking Hats\"")""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,"six-thinking-hats","","polarized","{}","facetoface","{deliberative,collaborative}","","open","{}","{city/town,neighbourhood}","{discussion,ask}","{idea}","{}","no","","{develop}","partial_content","{}"
4766,"method","en","2017-01-15 00:00:00",True,"2019-09-26 18:43:10.448039","","","","","","","","{}",False,False,"{}","{""(http://library.uniteddiversity.coop/REconomy_Resource_Pack/Community_Assets_and_Development/Creative_Community_Planning-Transformative_Engagement_Method.pdf,\""\"",\""\"")"",""(https://www.researchgate.net/publication/275084670_The_importance_of_creative_participatory_planning_in_the_public_place-making_process,\""\"",\""\"")""}","{""(\""https://s3.amazonaws.com/participedia.prod/1d05046e-5501-4ebb-b8b0-bc4d902f0534-Creative planning\"",https://bangkok.unesco.org/sites/default/files/styles/theme_highlights/public/assets/article/Communication%20and%20Information/images/shutterstock694402849.jpg?itok=-2lgwr6d,\""\"",\""Creative planning\"")""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,"creative-planning","","moderate","{}","both","{planning,participatory,participantled}","involve","open","{small}","{neighbourhood,city/town}","{discussion,informal,storytelling}","{general}","{}","yes","moderate","{make,make_influence}","stub","{}"
4298,"method","en","2016-01-30 00:00:00",True,"2020-01-13 00:00:00","","","","","","","","{}",False,False,"{}","{""(https://plato.stanford.edu/entries/civic-education/,\""\"",\""Stanford Encyclopedia of Philosophy: Civic Education\"")"",""(http://civiced.org/papers/articles_role.html,\""\"",\""The Role of Civic Education: A Forthcoming Education Policy Task Force Position Paper from the Communitarian Network\"")"",""(https://www.youthpower.org/resources/civic-education,\""\"",\""Youth power: civic education\"")"",""(https://www.jstor.org/stable/420559?seq=1#metadata_info_tab_contents,\""Thomas Ehrlich\"",\""Journal Article - Civic Education: Lessons Learned\"")"",""(https://www.tandfonline.com/doi/abs/10.1080/01900690701215888?src=recsys&journalCode=lpad20,\""William A. Galston\"",\""Civic Knowledge, Civic Education, and Civic Engagement: A Summary of Recent Research\"")"",""(https://papyrus.bib.umontreal.ca/xmlui/handle/1866/14064,\""\"",\""The Relation Between Civic Education and Political Attitudes and Behavior A Two-Year Panel Study Among Belgian Late Adolescents\"")"",""(https://www.csis.org/analysis/civic-education-groundwork-democracy,\""Daniel F. Runde\"",\""CSIS - Civic Education: Laying the Groundwork for Democracy\"")""}","{""(https://s3.amazonaws.com/participedia.prod/f756bbad-1b14-439b-b6bf-6e72f4695a2a_eng_icon_03_civiced.png,https://goo.gl/hN9qUW,\""\"",\""European Union Academic Programme Hong Kong \"")""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,"civic-education","","","{}","facetoface","{experiential}","inform","open","{large}","{}","{}","{}","{}","yes","","{develop}","partial_content","{}"
4426,"method","en","2016-06-15 00:00:00",True,"2020-11-29 00:00:00","","","","","","","","{}",False,False,"{}","{""(http://www.bbc.co.uk/timelines/ztvxtfr,BBC,\""BBC - The People are Revolting - The History of Protest\"")"",""(https://academic.oup.com/hwj/article-abstract/73/1/302/654071,\""Katrina Navickas\"",\""Protest History or the History of Protest?\"")""}","{""(https://s3.amazonaws.com/participedia.prod/5aded26d-02e1-4e66-9b5d-f9160f79b881_13178669_1207153885964214_7213610005398045921_n.jpg,https://goo.gl/qzJnat,\""NSHS Denebola\"",Protest)""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,"protest","","","{}","facetoface","{protest}","","open","{no_limit}","{}","{}","{}","{}","no","","{make,make_influence}","stub","{}"
7741,"method","en","2021-10-12 00:00:00",True,"2021-10-12 10:43:27.466","","","","","","","","{}",False,True,"{""(https://s3.amazonaws.com/participedia.prod/422bb356-19fa-4df1-8888-588c865b19c9,https://s3.amazonaws.com/participedia.prod/422bb356-19fa-4df1-8888-588c865b19c9,\""\"",shutterstock_631076615-740x494.jpg)""}","{""(https://supplementtrands.com/customketodiet/,\""\"",\""\"")""}","{""(https://s3.amazonaws.com/participedia.prod/96a6cb2a-953f-4c6a-a153-3e3a4b514894,https://s3.amazonaws.com/participedia.prod/96a6cb2a-953f-4c6a-a153-3e3a4b514894,\""\"",woman-weight-loss-before-after-1.jpg)""}","{""(https://supplementtrands.com/customketodiet/,\""\"",\""\"")""}","{""(https://supplementtrands.com/customketodiet/,\""\"",\"" https://supplementtrands.com/customketodiet/\"")""}",NULL,NULL,NULL,NULL,False,NULL,NULL,"","","{}","online","{informal,public_meetings}","","","{}","{}","{}","{}","{}","","","{}","","{}"
4344,"method","en","2016-04-16 00:00:00",True,"2020-05-28 00:00:00","","","","","","","","{}",False,False,"{}","{""(https://www.tandfonline.com/doi/full/10.1080/15705854.2012.702572?casa_token=dp1fuTNfT2QAAAAA%3A7mPkopcNROsLz7-3h50_bRpr6me1WgwkMB8iFyN4Jaz9E2OU76pKPeDwtEjBGmQIpocA_4zSFGEnFQ,\""Dorota Szeligowska and Elitsa Mincheva\"",\""Journal Article - the European Citizens’ Initiative – Empowering European Citizens within the Institutional Triangle: A Political and Legal Analysis\"")"",""(https://www.tandfonline.com/doi/full/10.1080/15705854.2012.702571?casa_token=OqADLo5sQPQAAAAA%3AU7HNIkyaBL91EAdDW5OAF9wEs3LSMAC7E1HxCC39hjG-6kMQT7CevtSbRaA3zrpB0YRwJ6hIbbQ5Rw,\""Víctor Cuesta-López\"",\""Journal Article - A Comparative Approach to the Regulation on the European Citizens’ Initiative\"")"",""(https://www.tandfonline.com/doi/full/10.1080/15705854.2012.702574?casa_token=Nw3RXcqFfE0AAAAA%3AM6lTlaApr-bJOdSy7ftSRGOPNrHFmLh1j9Opr9eIlqdeKtBqA_chql5TFaKt1js0omyFU-ePrFN96w,\""Julia De Clerck-Sachsse\"",\""Journal Article - Civil Society and Democracy in the EU: The Paradox of the European Citizens’ Initiative\"")"",""(https://www.tandfonline.com/doi/full/10.1080/15705854.2012.702573?casa_token=jC7ZQdi5W1AAAAAA%3AXFcTcNudJFsUtrWT0j8hgO3mTw5RflNbsAZp8JMUCVCThPmXfUGDjxfsao5G1oWVuUUFwkI2wQmveA,\""Elizabeth Monaghan\"",\""Journal Article - Assessing Participation and Democracy in the EU: The Case of the European Citizens’ Initiative\"")"",""(https://s3.amazonaws.com/academia.edu.documents/4037835/Conrad__ECI__S_S_7_1___5-22.pdf?response-content-disposition=inline%3B%20filename%3DThe_European_Citizens_Initiative_Transna.pdf&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=ASIATUSBJ6BAM7UJ5KOA%2F20200528%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20200528T054607Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Security-Token=IQoJb3JpZ2luX2VjEHYaCXVzLWVhc3QtMSJHMEUCIQD7bpr0gxAJeYN%2BWLQ0G9oqSesWg7Zw3dCrEWrg4oFYvwIgIw3zHs4O7BWeU%2BBKhFo%2FapNtLTAJh61nSi6xE2o7tSIqvQMIz%2F%2F%2F%2F%2F%2F%2F%2F%2F%2F%2FARAAGgwyNTAzMTg4MTEyMDAiDHybg0a3ySl0oBPB3yqRAzOqdMO827P9zTQFkoAQltfT3DEsgbpbGHofQ6q8sNLeEkUp568yDOWBpMBE9ME02Vvo2kKKiQnBwLeysgSSiW%2FfJ7N7jc0YFEb1QXhn2pOK239Z3kZzfkvD1pbXZiWSBpIkZ7WZiueRLV1xcoWXJpLT1TgCpqQ5chHArFEWWPv6O1enCzZ%2BJHOwsW8TG4%2FFkTTDVZJgJO3RWQYqsp%2FUdi%2Flhc4QUQ9i8wdsKH1XrZ93nFnoRxUHfVbIpCMShiLTnbrWe%2FFaTPK8gbd1EqQjR3L7fTF7Ynv7eTfytOT0BG8ODECW7IvgbUPGt1AgqZl04X4kYfctdlyjmvS6P5tqdNR92jxyG5QKd3lBY243VZ4g5y9CrPihCBR27GeeI8Diu9VoXL8gojy%2Fl77cwXdgNjvfKWiCj3ww87N3kNn%2BYmFFOK3oBjtlyhvofAAu4anuzwg4cDIUKVSLcbWpyJsuw51o1qaVIRs4YHT%2FYCwVCVgGsZK9RI8tSLyykgcFe9iCRVwWUFeOCYpiJvaevGPl9UzIMJ6avfYFOusBoPHNWaEG159h4Zt9j2GmbhBNW3pQBPMFTC3tKP57JSVQOrP0odMRsxt46ndE%2FA8rSbiJUTlRTaVHnjiEhYyl%2FoIJyBr50GY%2FzHWHnMY7Lp%2Fzky5PCbR36dt9G9W1bjnSV0X4YEGN%2F5PX8FH%2F9M1YH5XV0bJSnRYqBzCV%2BSmhkEUsdAreSLTb4qpf%2Bc3tTBWOblmxKhO2aDigruxqcx5jKSXpxOBP4Jtm0Ej5LE4kAdfi%2FlrdTNN2xODWxljNsUhCsKjNzyto8dIwa7kZ8O5DqK%2BQHSBc6cgPkCm1trlAIC9Xa6x6dHBSadXY%2Bw%3D%3D&X-Amz-Signature=578dea3b2350b85f7fcfec799a7b62cfa437bc4e0bf61bec377cdec26c5f4b70,\""Maximilian Conrad\"",\""The European Citizens’ Initiative. Transnational Democracy in the EU at last?\"")"",""(https://westminsterresearch.westminster.ac.uk/item/8z92z/the-european-citizens-initiative-eci-a-new-institution-for-empowering-europe-s-citizens,\""G Smith\"",\""The European Citizens’ Initiative (ECI): a new institution for empowering Europe’s citizens?\"")"",""(https://www.cambridge.org/core/journals/european-constitutional-law-review/article/decommissioning-direct-democracy-a-critical-analysis-of-commission-decisionmaking-on-the-legal-admissibility-of-european-citizens-initiative-proposals/CAB03AB5F41BC2E158BC254B866EF0A8,\""James Organ\"",\""Decommissioning Direct Democracy? A Critical Analysis of Commission Decision-Making on the Legal Admissibility of European Citizens Initiative Proposals\"")"",""(https://nottingham-repository.worktribe.com/output/871473,\""Bieler, Andreas\"",\""Fighting for public water: the first successful European Citizens’ Initiative, “Water and Sanitation are a Human Right”\"")"",""(https://www.researchgate.net/publication/270898934_The_European_Citizens'_Initiative_-_Chances_Constraints_and_Limits,\""Paweł Głogowski and Andreas Peter Maurer\"",\""The European Citizens' Initiative – Chances, Constraints and Limits\"")""}","{""(https://s3.amazonaws.com/participedia.prod/8e803651-1e59-4a2b-8131-fc9e03fd7468,https://www.democracy-international.org/european-citizens-initiative-forum,\""Democracy International\"",ECI)""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,"european-citizens-initiative","not","low","{}","both","{direct,evaluation,collaborative}","collaborate","limited","{large}","{multinational}","{express}","{}","{}","no","moderate","{make,develop}","complete","{6492}"
