id,type,post_date,updated_date,location_name,city,province,country,country_best,city_best,approaches,method_types,tools_techniques_types,specific_methods_tools_techniques,primary_org_id,missing_org,missing_methods,missing_country
449,case,2011-12-26 16:26:04,2017-06-18 13:17:15,Online,,,Russia,Russia,Online,{},{},{},{},,1,1,0
6111,case,2019-10-04 00:00:00,2019-10-04 00:33:58.736232,,Saint Paul,Minnesota,United States,United States,Saint Paul,"{citizenship,leadership,coproduction}","{community,experiential,deliberative}","{inform,facilitate,recruit}","{4933,4298,4582,560,4883,622}",,1,0,0
1247,case,2013-08-09 00:00:00,2020-03-16 00:00:00,,,,Brazil,Brazil,Unknown,{},{},{},{},,1,1,0
8188,case,2022-04-25 12:54:13.750803,2023-02-01 04:49:34.439127,,,Taipei City,Taiwan,Taiwan,Unknown,"{cogovernance,direct,research}","{collaborative,direct,participantled}","{facilitate_decisionmaking,propose,inform}",{},,1,1,0
12389,case,2023-03-14 15:18:49.011253,2023-03-14 15:18:49.011253,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
5659,case,2019-03-21 00:00:00,2020-05-22 00:00:00,Nepal,,,Nepal,Nepal,Nepal,"{social,protest,advocacy}",{community},{},{},,1,1,0
4233,case,2015-05-26 13:20:48,2019-05-23 14:47:16.317886,Mayan Village,Chengdu Municipality,Sichuan,China,China,Chengdu Municipality,{},{},{},{},,1,1,0
4178,case,2015-01-04 21:00:27,2019-05-01 07:47:50.231343,Online,Buenos Aires,,Argentina,Argentina,Buenos Aires,{},{},{},{},,1,1,0
7356,case,2021-03-24 00:00:00,2021-04-07 00:00:00,,,,United Kingdom,United Kingdom,Unknown,{consultation},{deliberative},"{facilitate,recruit,propose}","{560,154,5507}",,1,0,0
6647,case,2020-06-23 00:00:00,2020-06-23 00:00:00,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
5449,case,2018-09-26 22:50:06.229582,2018-10-09 22:08:40.96723,United States,,,United States,United States,United States,{},{},{},{},,1,1,0
7795,case,2021-11-17 00:00:00,2022-05-09 20:31:15.948522,,Tartu,Tartu County,Estonia,Estonia,Tartu,{direct},{community},"{manage,plan}",{},7830.0,0,1,0
12199,case,2023-01-20 22:17:50.703649,2023-01-20 22:17:50.703649,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
6543,case,2020-05-14 00:00:00,2020-10-07 00:00:00,,,,Nepal,Nepal,Unknown,"{research,consultation}",{research},"{collect,recruit}","{565,5507}",5792.0,0,0,0
6087,case,2019-09-18 00:00:00,2021-09-15 15:58:13.534067,,,Wales,United Kingdom,United Kingdom,Unknown,"{consultation,advocacy,research}","{deliberative,public}","{recruit,facilitate,propose}","{4258,5507,560}",220.0,0,0,0
1222,case,2013-07-26 13:21:01,2019-01-16 20:46:34.201708,,Morecambe,Lancashire,United Kingdom,United Kingdom,Morecambe,{},{},{},{},,1,1,0
6150,case,2019-10-18 00:00:00,2022-08-04 16:55:07.938745,,Newcastle upon Tyne,England,United Kingdom,United Kingdom,Newcastle upon Tyne,{},{deliberative},"{facilitate,propose,recruit}","{4258,5507,560}",,1,0,0
7311,case,2021-03-21 00:00:00,2021-03-27 00:00:00,,,,Denmark,Denmark,Unknown,{consultation},{deliberative},"{facilitate,recruit,propose}","{5507,560,154,147}",,1,0,0
988,case,2013-06-03 00:00:00,2020-08-05 00:00:00,Comuna Lo Espejo,,,Chile,Chile,Comuna Lo Espejo,{},{},{},{},,1,1,0
1165,case,2013-07-14 22:41:51,2021-10-23 21:47:12.826502,,Toronto,Ontario,Canada,Canada,Toronto,"{civil,cogovernance,consultation}",{public_meetings},"{recruit,inform,facilitate}",{},,1,1,0
12037,case,2022-11-08 22:19:34.920554,2022-11-08 22:19:34.920554,,Łódź,Łódź Voivodeship,Poland,Poland,Łódź,{cogovernance},"{direct,public}",{manage},{},318.0,0,1,0
12038,case,2022-11-09 07:39:21.695266,2022-11-09 07:39:21.695266,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
1115,case,2013-06-25 00:00:00,2020-08-25 00:00:00,,Rosario,Santa Fe,Argentina,Argentina,Rosario,{cogovernance},"{public,collaborative,community}","{manage,facilitate_decisionmaking,propose}",{146},1133.0,0,0,0
6560,case,2020-05-20 00:00:00,2021-02-16 00:00:00,,,,United States,United States,Unknown,"{research,consultation}","{public_meetings,research,deliberative}","{inform,collect,recruit}",{6478},6559.0,0,0,0
5803,case,2019-05-20 12:28:44.585426,2019-05-23 15:12:05.933174,Colombia,,,Colombia,Colombia,Colombia,{},{},{},{},,1,1,0
6660,case,2020-06-23 00:00:00,2020-06-23 00:00:00,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
7705,case,2021-09-26 00:00:00,2021-10-28 01:16:37.997421,,,,Canada,Canada,Unknown,{},{},{},{},,1,1,0
6194,case,2019-10-21 00:00:00,2019-10-31 00:00:00,,Jersey City,New Jersey,United States,United States,Jersey City,{},{},{},{},,1,1,0
7337,case,2021-03-23 00:00:00,2021-04-01 00:00:00,,,Rhineland-Palatinate,Germany,Germany,Unknown,{consultation},{deliberative},"{facilitate,recruit,propose}","{560,154,5507}",,1,0,0
7353,case,2021-03-24 00:00:00,2021-04-07 00:00:00,,Skåne,Varmland County,Sweden,Sweden,Skåne,{consultation},{deliberative},"{facilitate,recruit,propose}","{560,154,5507}",,1,0,0
7354,case,2021-03-24 00:00:00,2021-04-07 00:00:00,,,,United Kingdom,United Kingdom,Unknown,{consultation},{deliberative},"{facilitate,recruit,propose}","{560,5086,5507,154}",,1,0,0
1094,case,2013-06-20 18:46:50,2017-07-14 15:07:56,,,,Netherlands,Netherlands,Unknown,{},{},{},{},,1,1,0
6856,case,2020-08-21 00:00:00,2021-04-24 00:00:00,,San Vito dei Normanni,Puglia,Italia,Italia,San Vito dei Normanni,{},"{community,experiential,informal_participation}","{recruit,propose,inform}","{167,4777,4791}",,1,0,0
982,case,2013-05-28 00:00:00,2020-11-14 00:00:00,University of Alberta,Edmonton,,Canada,Canada,Edmonton,"{cogovernance,consultation}",{deliberative},"{recruit,facilitate,collect}","{635,155,5507,566,4885}",280.0,0,0,0
128,case,2011-08-22 20:04:04,2019-11-05 06:51:35.378764,,Uniontown,Alabama,United States,United States,Uniontown,"{civil,research,leadership}","{deliberative,community,research}",{facilitate},"{4777,560,565}",,1,0,0
739,case,2012-12-05 00:00:00,2020-07-13 00:00:00,"Ottawa, Montreal, Quebec City, Thunder Bay, Moncton, Sudbury, Saskatoon, Calgary, London, Vancouver, Toronto, Halifax",,,Canada,Canada,"Ottawa, Montreal, Quebec City, Thunder Bay, Moncton, Sudbury, Saskatoon, Calgary, London, Vancouver, Toronto, Halifax",{consultation},{deliberative},"{facilitate,propose}","{598,560}",632.0,0,0,0
4860,case,2017-04-03 08:52:16,2018-09-09 22:10:13.348553,"Baden-Württemberg, Germany",,,Germany,Germany,"Baden-Württemberg, Germany",{},{},{},{},,1,1,0
7348,case,2021-03-23 00:00:00,2021-04-02 00:00:00,,,North Brabant,Netherlands,Netherlands,Unknown,{consultation},{deliberative},"{facilitate,recruit,propose}","{560,154,5507,4258}",,1,0,0
8364,case,2022-07-14 00:00:00,2022-07-14 13:20:02.45414,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
12388,case,2023-03-14 15:17:42.497493,2023-03-14 15:17:42.497493,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
6171,case,2019-10-19 00:29:50.989,2019-10-19 00:29:51.01572,,Auburn,Alabama,United States,United States,Auburn,{},{},{},{},,1,1,0
652,case,2012-10-03 13:25:23,2017-06-25 15:08:53,,Jarabacoa,,Dominican Republic,Dominican Republic,Jarabacoa,{},{},{},{},,1,1,0
634,case,2012-07-18 00:00:00,2020-08-04 00:00:00,Northumberland Hills Hospital,Cobourg,Ontario,Canada,Canada,Cobourg,{cogovernance},"{deliberative,planning}","{facilitate,recruit,propose}","{635,154,566,565,5309}",,1,0,0
115,case,2011-07-05 00:00:00,2021-04-02 00:00:00,Latium Region,Rome,,Italy,Italy,Rome,{consultation},{deliberative},"{facilitate,collect,inform}","{147,565,566,560}",,1,0,0
5391,case,2018-07-05 13:00:31.625379,2019-03-28 16:56:47.191223,United Kingdom,,,United Kingdom,United Kingdom,United Kingdom,{consultation},{},{},{},,1,1,0
104,case,2011-06-21 00:00:00,2021-05-27 00:00:00,,Arezzo,,Italy,Italy,Arezzo,"{cogovernance,direct}","{public,deliberative}","{manage,facilitate,collect}","{146,4298}",4371.0,0,0,0
4085,case,2014-07-02 18:42:45,2018-12-02 22:51:04.293877,,Lac-Mégantic,Quebec,Canada,Canada,Lac-Mégantic,{},{},{},{},,1,1,0
6325,case,2024-01-16 17:45:26.289,2024-01-16 17:45:26.289,,Ottawa,Ontario,Canada,Canada,Ottawa,{},{},{},{},,1,1,0
43,case,2010-06-03 00:00:00,2020-08-25 00:00:00,49th Ward,Chicago,Illinois,United States,United States,Chicago,"{consultation,cogovernance}","{public,deliberative}","{manage,facilitate_decisionmaking}","{146,4298,560,4232}",4377.0,0,0,0
462,case,2011-12-31 00:00:00,2021-05-18 00:00:00,Omagh College,Omagh,,Ireland,Ireland,Omagh,"{consultation,informal}",{deliberative},"{facilitate,inform,collect}","{147,560,566,565}",318.0,0,0,0
12392,case,2023-03-14 15:28:07.836459,2023-03-14 15:28:07.836459,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
12477,case,2023-04-29 16:26:33.375024,2023-04-29 16:26:33.375024,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
5399,case,2018-07-17 10:08:29.143802,2018-07-17 14:51:21.637386,"Massarosa, LU, Italia",Massarosa,,Italia,Italia,Massarosa,{},{},{},{},,1,1,0
531,case,2012-02-27 00:00:00,2017-06-20 00:00:00,,,,Indonesia,Indonesia,Unknown,{},{},{},{},,1,1,0
7344,case,2021-03-23 00:00:00,2021-04-01 00:00:00,,,Tuscany,Italy,Italy,Unknown,{consultation},{deliberative},"{facilitate,recruit,propose}","{560,5507,154}",569.0,0,0,0
5243,case,2018-03-19 12:42:41.546356,2018-12-28 19:34:00.593385,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
6633,case,2020-06-23 00:00:00,2020-06-23 00:00:00,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
6623,case,2020-06-23 00:00:00,2020-06-23 00:00:00,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
434,case,2011-12-21 00:00:00,2023-12-21 14:36:58.709994,,Amherst,Massachusetts,United States,United States,Amherst,"{direct,leadership,social}","{direct,participantled,deliberative}","{facilitate_decisionmaking,legislation,facilitate}","{639,387,566}",,1,0,0
7345,case,2021-03-23 00:00:00,2021-04-02 00:00:00,,,Tuscany,Italy,Italy,Unknown,{consultation},{deliberative},"{facilitate,recruit,propose}","{5507,154,560}",569.0,0,0,0
7660,case,2021-08-02 00:00:00,2021-08-02 00:00:00,,Parkes,Australian Capital Territory,Australia,Australia,Parkes,{research},"{deliberative,research}","{facilitate,propose,inform}","{155,5507,566,560}",7438.0,0,0,0
122,case,2011-07-13 00:00:00,2021-05-29 00:00:00,,Buonconvento,,Italy,Italy,Buonconvento,{consultation},"{deliberative,planning}","{facilitate,propose}",{5179},,1,0,0
7342,case,2021-03-23 00:00:00,2021-04-01 00:00:00,,,Bavaria,Germany,Germany,Unknown,{consultation},{deliberative},"{facilitate,recruit,propose}","{560,154,727}",,1,0,0
119,case,2011-07-13 00:00:00,2021-06-01 00:00:00,,Scansano,Grosseto,Italy,Italy,Scansano,"{civil,consultation}","{collaborative,informal,planning}","{propose,collect}",{4352},,1,0,0
12050,case,2022-11-09 14:50:34.332074,2022-11-09 14:50:34.332074,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
12404,case,2023-03-14 15:41:49.14785,2023-03-14 15:41:49.14785,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
87,case,2011-05-18 00:00:00,2021-05-31 00:00:00,,Carrara,,Italy,Italy,Carrara,{consultation},"{planning,informal}","{propose,inform}","{5179,566}",4371.0,0,0,0
69,case,2010-12-07 00:00:00,2020-08-17 00:00:00,,Brussels,,Belgium,Belgium,Brussels,"{consultation,informal}",{deliberative},"{facilitate,collect,inform}","{147,560,565,566}",4388.0,0,0,0
6023,case,2019-08-15 00:00:00,2019-09-12 22:45:30.822598,,Vancouver,British Columbia,Canada,Canada,Vancouver,"{independent,informal,coproduction_form}","{participatory,collaborative,informal}","{propose,plan,facilitate}","{4620,4451}",,1,0,0
5761,case,2019-04-25 23:13:14.741713,2019-04-25 23:13:14.759495,Nigeria,,,Nigeria,Nigeria,Nigeria,{},{},{},{},,1,1,0
6199,case,2019-10-21 00:00:00,2019-10-31 00:00:00,,,Misiones Province,Argentina,Argentina,Unknown,{},{},{},{},,1,1,0
12146,case,2022-12-06 20:31:44.724255,2022-12-06 20:31:44.724255,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
50,case,2010-06-04 00:00:00,2020-08-26 00:00:00,,Seattle,Washington,United States,United States,Seattle,"{consultation,leadership,evaluation}","{deliberative,planning,evaluation}","{facilitate,propose,inform}","{169,166,560}",,1,0,0
758,case,2012-12-13 00:00:00,2021-04-01 00:00:00,,,,Germany,Germany,Unknown,{consultation},{deliberative},"{facilitate,facilitate_decisionmaking,propose}","{4232,560,4313}",756.0,0,0,0
7339,case,2021-03-23 00:00:00,2021-04-01 00:00:00,,,,Germany,Germany,Unknown,{consultation},{deliberative},"{facilitate,recruit,propose}","{154,5507,560,727}",,1,0,0
64,case,2010-12-02 00:00:00,2020-08-25 00:00:00,,San Mateo,California,United States,United States,San Mateo,{consultation},"{deliberative,research}","{facilitate,inform,collect}","{147,560,565,566}",,1,0,0
63,case,2010-12-02 00:00:00,2020-12-28 00:00:00,,New York,New York,United States,United States,New York,{consultation},{deliberative},"{collect,facilitate}","{145,4232}",788.0,0,0,0
12054,case,2022-11-09 17:19:53.275505,2022-11-09 17:19:53.275505,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
12094,case,2022-11-20 15:39:33.904279,2022-11-20 15:39:33.904279,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
1385,case,2013-10-07 08:31:40,2019-04-04 23:18:34.847076,,Blaenau Gwent,,United Kingdom,United Kingdom,Blaenau Gwent,{},{},{},{},,1,1,0
46,case,2010-06-04 00:00:00,2020-08-04 00:00:00,,,Ontario,Canada,Canada,Unknown,{consultation},{},{},{},,1,1,0
4418,case,2016-06-06 00:00:00,2021-07-12 00:00:00,Still Creek,Vancouver,British Columbia,Canada,Canada,Vancouver,"{cogovernance,coproduction,social}","{collaborative,planning}",{inform},"{4451,4380}",,1,0,0
4199,case,2015-04-07 19:14:21,2018-10-25 20:49:34.72283,Online,,,,Unknown,Online,{},{},{},{},,1,1,1
6224,case,2019-10-27 00:00:00,2019-10-29 00:00:00,,London,England,United Kingdom,United Kingdom,London,{},{},{},{},,1,1,0
687,case,2012-11-07 18:12:49,2017-07-05 15:43:34,,,California,United States,United States,Unknown,{},{},{},{},,1,1,0
7663,case,2021-08-03 00:00:00,2021-08-03 00:00:00,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
12899,case,2023-10-30 21:05:26.324312,2023-10-30 21:08:00.091112,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
12084,case,2022-11-10 15:39:05.051532,2022-11-10 15:39:05.051532,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
7336,case,2021-03-23 00:00:00,2021-03-28 00:00:00,,,,Germany,Germany,Unknown,{consultation},{deliberative},"{facilitate,recruit,propose}","{560,5507,154,163}",,1,0,0
6191,case,2019-10-21 00:00:00,2019-10-31 00:00:00,,Santa Fe,Santa Fe Province,Argentina,Argentina,Santa Fe,{},{},{},{},,1,1,0
6151,case,2019-10-18 00:00:00,2019-12-12 00:00:00,,,,Taiwan,Taiwan,Unknown,{},{},{},{4595},,1,0,0
6204,case,2019-10-21 00:00:00,2019-10-31 00:00:00,,Greensboro,North Carolina,United States,United States,Greensboro,{},{},{},{},,1,1,0
6080,case,2020-11-29 01:00:00,2021-08-25 02:00:00,,,,United Kingdom,United Kingdom,Unknown,{consultation},{deliberative},"{facilitate,recruit}","{4258,5507,560,566}",220.0,0,0,0
6655,case,2020-06-23 00:00:00,2020-06-23 00:00:00,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
6652,case,2020-06-23 00:00:00,2020-06-23 00:00:00,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
12631,case,2023-06-25 11:50:27.280981,2023-06-25 11:50:27.280981,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
6555,case,2020-05-18 00:00:00,2020-05-18 00:00:00,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
6077,case,2019-09-11 00:00:00,2019-09-11 00:48:22.724487,,,England,United Kingdom,United Kingdom,Unknown,{},{},{},{},,1,1,0
12152,case,2022-12-07 22:38:00.775296,2022-12-07 22:38:00.775296,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
8386,case,2022-08-01 00:00:00,2022-08-01 16:36:08.703603,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
7303,case,2021-03-15 12:24:38.478455,2021-03-17 10:07:40.33218,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
7757,case,2021-10-26 15:55:28.011891,2022-05-09 13:46:54.256153,,,Scotland,United Kingdom,United Kingdom,Unknown,"{direct,leadership}","{direct,community}","{facilitate_decisionmaking,manage,recruit}",{},,1,1,0
6327,case,2019-12-10 00:00:00,2020-01-13 00:00:00,,Fellbach,Baden-Württemberg,Deutschland,Deutschland,Fellbach,{consultation},"{deliberative,informal}","{facilitate_decisionmaking,plan}",{},,1,1,0
12268,case,2023-02-03 16:17:10.235327,2023-02-03 16:17:10.235327,,,,Nepal,Nepal,Unknown,{},{},{},{},,1,1,0
27,case,2010-03-17 00:00:00,2022-02-09 09:56:04.275332,,Parkes,Australian Capital Territory,Australia,Australia,Parkes,"{citizenship,consultation,research}","{deliberative,informal}","{facilitate,inform,propose}","{560,4232,565,167}",,1,0,0
12057,case,2022-11-09 17:38:24.99953,2022-11-09 17:38:24.99953,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
6650,case,2020-06-23 00:00:00,2020-06-23 00:00:00,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
7293,case,2021-03-14 00:00:00,2021-03-17 00:00:00,,Salzburg,Salzburg,Austria,Austria,Salzburg,{consultation},{deliberative},"{facilitate,recruit,propose}","{560,1692,5507,154}",,1,0,0
6299,case,2019-11-12 00:00:00,2021-10-25 14:20:14.132712,,Napoli,Campania,Italia,Italia,Napoli,"{civil,cogovernance,coproduction}","{collaborative,community,deliberative}","{facilitate,plan}","{4795,6244,5179}",6249.0,0,0,0
6174,case,2019-10-19 00:00:00,2019-10-19 19:10:11.147776,,,,United Kingdom,United Kingdom,Unknown,{},{},{},{},,1,1,0
7330,case,2021-03-22 00:00:00,2021-04-17 00:00:00,,,,France,France,Unknown,{consultation},{deliberative},"{facilitate,recruit,propose}","{5507,154,560}",,1,0,0
7331,case,2021-03-22 00:00:00,2021-04-17 00:00:00,,,,France,France,Unknown,{consultation},{deliberative},"{facilitate,recruit,propose}","{560,5507,154}",,1,0,0
8,case,2009-12-08 00:00:00,2019-11-11 00:00:00,Seattle and King County,,Washington,United States,United States,Seattle and King County,"{social,independent,citizenship}","{deliberative,informal_participation}","{inform,facilitate,collect}","{565,4733}",,1,0,0
4261,case,2015-07-27 00:00:00,2019-08-12 19:37:35.845621,,La Marsa,,Tunisia,Tunisia,La Marsa,{cogovernance},"{public,community,public_meetings}","{facilitate,facilitate_decisionmaking}",{146},,1,0,0
7329,case,2021-03-22 00:00:00,2021-04-17 00:00:00,,,,France,France,Unknown,{consultation},{deliberative},"{facilitate,recruit,propose}","{560,5507,154}",,1,0,0
5072,case,2017-09-27 00:00:00,2020-12-06 00:00:00,Eichendorff,Gottmadingen,Baden-Württemberg,Germany,Germany,Gottmadingen,{consultation},{deliberative},"{collect,facilitate}",{},5066.0,0,1,0
5873,case,2019-06-22 00:00:00,2019-09-23 00:00:00,,,,,Unknown,Unknown,"{advocacy,leadership,civil}",{collaborative},{},{},1076.0,0,1,1
5876,case,2019-06-22 00:00:00,2019-09-14 14:55:21.154544,,,South Australia,Australia,Australia,Unknown,{consultation},{deliberative},"{facilitate,collect,facilitate_decisionmaking}",{155},,1,0,0
5,case,2009-11-26 00:00:00,2019-11-27 00:00:00,,Vancouver,British Columbia,Canada,Canada,Vancouver,"{consultation,research}",{deliberative},"{propose,inform,recruit}","{4796,4700,566,560,4345}",,1,0,0
7436,case,2021-05-09 00:00:00,2021-06-07 00:00:00,,,England,United Kingdom,United Kingdom,Unknown,{},{},{},{},,1,1,0
13096,case,2024-02-05 10:44:24.871759,2024-02-05 10:44:24.871759,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
5919,case,2019-06-29 00:00:00,2020-08-04 00:00:00,,,South Australia,Australia,Australia,Unknown,{consultation},{deliberative},"{facilitate,collect,propose}","{560,5179}",,1,0,0
1406,case,2013-10-08 16:06:46,2019-04-04 22:59:30.162328,Finsbury Park,Islington Borough,London,United Kingdom,United Kingdom,Islington Borough,{},{},{},{},,1,1,0
7593,case,2021-06-24 00:00:00,2021-06-24 00:00:00,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
12516,case,2023-05-10 13:36:35.827838,2023-05-10 13:36:35.827838,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
12065,case,2022-11-10 11:09:12.649835,2022-11-10 11:09:12.649835,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
1384,case,2013-10-07 08:18:04,2019-04-04 23:25:10.291852,,Birmingham,West Midlands,United Kingdom,United Kingdom,Birmingham,{},{},{},{},,1,1,0
12099,case,2022-11-21 15:26:52.190606,2022-11-21 15:26:52.190606,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
1229,case,2013-07-26 13:41:14,2019-01-13 03:46:20.393373,Harrow,London,,United Kingdom,United Kingdom,London,{},{},{},{},,1,1,0
7327,case,2021-03-22 00:00:00,2021-04-17 00:00:00,,,Hauts-de-France,France,France,Unknown,{evaluation},{deliberative},"{facilitate,recruit,propose}","{560,5507,154,727,162}",,1,0,0
4336,case,2016-04-01 01:29:37,2019-02-02 04:26:50.566079,"Kadıköy/Istanbul, Turkey",,,Turkey,Turkey,"Kadıköy/Istanbul, Turkey",{},{},{},{},,1,1,0
4776,case,2017-01-27 00:00:00,2019-05-27 00:00:00,Regione Veneto,Venezia,,Italy,Italy,Venezia,{},{planning},{},"{799,4777}",,1,0,0
12067,case,2022-11-10 14:06:21.371086,2022-11-10 14:06:21.371086,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
6185,case,2019-10-20 00:00:00,2019-10-31 00:00:00,,Washington,District of Columbia,United States,United States,Washington,{},{},{},{},,1,1,0
6170,case,2019-10-19 00:27:20.67,2019-10-19 00:27:20.977114,,Cambridge,England,United Kingdom,United Kingdom,Cambridge,{},{},{},{},,1,1,0
7319,case,2021-03-22 00:00:00,2021-04-09 00:00:00,,,,France,France,Unknown,{consultation},{deliberative},"{facilitate,propose}","{560,154,5507,727}",,1,0,0
6079,case,2019-09-11 00:00:00,2019-09-11 00:57:12.19454,,Sheffield,England,United Kingdom,United Kingdom,Sheffield,{},{},{},{},,1,1,0
4697,case,2016-12-14 00:00:00,2020-08-04 00:00:00,St. Michael's Hospital,Toronto,Ontario,Canada,Canada,Toronto,"{consultation,evaluation}",{deliberative},"{facilitate,recruit,inform}","{635,154,5507,560}",,1,0,0
